date,y_true,q10,q50,q90,evaluation_fold,lower,upper,alpha_t,method
2024-06-15,31.23,27.418494419133367,31.413313219910265,33.53106419861139,6.0,27.464987759412686,33.48457085833207,0.2640000000000003,Two-sided ACI
2024-06-16,31.67,27.157187497153714,30.44321037863213,32.688969091609955,6.0,27.203680837433033,32.642475751330636,0.2680000000000003,Two-sided ACI
2024-06-17,34.98,28.70456786187099,32.78805514242423,35.06340359152623,6.0,28.753021642575586,35.01494981082163,0.2720000000000003,Two-sided ACI
2024-06-18,31.83,29.007327253287556,33.30424505876505,34.69973106695922,6.0,29.056049117586813,34.651009202659964,0.2760000000000003,Two-sided ACI
2024-06-19,33.53,28.63542835537869,34.13787579162978,36.17628028199714,6.0,28.692718714369608,36.11898992300622,0.2800000000000003,Two-sided ACI
2024-06-20,32.76,29.772944058386656,34.01727790939824,35.6909190500198,6.0,29.830234417377575,35.63362869102888,0.2840000000000003,Two-sided ACI
2024-06-21,35.18,29.733220010318657,33.745596203406535,35.743107142588286,6.0,29.8104984913724,35.66582866153455,0.2880000000000003,Two-sided ACI
2024-06-22,34.15,30.702087557453297,33.99586553328504,35.211582252466116,6.0,30.78549114897953,35.12817866093988,0.2920000000000003,Two-sided ACI
2024-06-23,34.41,30.39931810509004,33.79107545279239,34.815708196502,6.0,30.482721696616274,34.732304604975766,0.2960000000000003,Two-sided ACI
2024-06-24,35.44,32.361211344964026,35.63181252648626,37.629838516126924,6.0,32.45752581961193,37.533524041479026,0.3000000000000003,Two-sided ACI
2024-06-25,33.71,30.821568789181633,34.131656227058,35.483799791160024,6.0,30.921235553827294,35.38413302651436,0.3040000000000003,Two-sided ACI
2024-06-26,35.79,31.202392058160992,35.059439957253,36.95579044150585,6.0,31.332488927223977,36.82569357244286,0.30800000000000033,Two-sided ACI
2024-06-27,32.5,31.098145323082083,34.86529137412428,36.29269051703314,6.0,31.23761628089061,36.15321955922461,0.31200000000000033,Two-sided ACI
2024-06-28,35.31,30.126587072789977,33.95687214500787,35.42310573288043,6.0,30.273970147747576,35.27572265792283,0.31600000000000034,Two-sided ACI
2024-06-29,33.5,31.72763798009724,34.35833957722255,35.875299369014385,6.0,31.829806819454205,35.77313052965742,0.3000000000000003,Two-sided ACI
2024-06-30,30.48,30.75146123398366,34.453408292303266,35.72356137618097,6.0,30.86456696686409,35.61045564330054,0.3040000000000003,Two-sided ACI
2024-07-01,32.91,29.765844112922462,32.558558984852496,35.794018623961435,7.0,29.862158587570363,35.69770414931354,0.2880000000000003,Two-sided ACI
2024-07-02,31.64,29.990518763845632,31.691386460917556,33.914953022296395,7.0,30.0926876032026,33.81278418293943,0.2920000000000003,Two-sided ACI
