date,y_true,q10,q50,q90,evaluation_fold,lower,upper,alpha_t,method,tmax_f,precipitation_in,prior_day_tmax_f,prior_day_precipitation_in,raw_qr_width,aci_width,aci_one_sided_correction,lower_qr_spread,upper_qr_spread,spread_asymmetry,covered,lower_miss,upper_miss,temperature_group,prior_day_wet,predicted_demand_group,uncertainty_group,season
2024-11-20,14.15,13.32332895703138,14.147299128936409,15.013889766747113,8.0,13.219145118783535,15.118073604994954,0.1760000000000002,Two-sided ACI,48,0.0,50.0,0.0,1.6905608097157323,1.8989284862114193,0.1041838382478435,0.8239701719050281,0.8665906378107042,0.04262046590567614,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Fall
2024-11-21,14.08,12.91906776629246,13.959669464107348,14.61488406418992,8.0,12.858530797712849,14.675421032769531,0.1800000000000002,Two-sided ACI,56,0.0,48.0,0.0,1.6958162978974585,1.8168902350566825,0.060536968579611994,1.0406016978148873,0.6552146000825712,-0.38538709773231616,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Fall
2024-11-22,14.1,13.44911326062424,14.22105415738882,15.276087054927604,8.0,13.388576292044627,15.336624023507218,0.1840000000000002,Two-sided ACI,63,0.0,56.0,0.0,1.826973794303365,1.9480477314625908,0.06053696857961288,0.7719408967645816,1.0550328975387835,0.28309200077420194,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Fall
2024-11-23,13.42,12.806346068701838,13.707079160858472,14.485722825456518,8.0,12.749782908359949,14.54228598579841,0.1880000000000002,Two-sided ACI,57,0.0,63.0,0.0,1.6793767567546798,1.792503077438461,0.05656316034189057,0.9007330921566332,0.7786436645980466,-0.12208942755858665,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Fall
2024-11-24,13.05,12.778474891968452,13.81229412757996,14.480539581005509,8.0,12.730113916535704,14.528900556438256,0.1920000000000002,Two-sided ACI,57,0.0,57.0,0.0,1.7020646890370568,1.798786639902552,0.048360975432747644,1.0338192356115083,0.6682454534255484,-0.36557378218595993,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Fall
2024-11-25,12.62,12.948812601849024,13.889047718291788,15.312125583156613,8.0,12.903494179614498,15.357444005391136,0.1960000000000002,Two-sided ACI,47,0.0,57.0,0.0,2.3633129813075886,2.453949825776638,0.04531842223452465,0.9402351164427643,1.4230778648648243,0.4828427484220601,False,True,False,20–40%,Dry prior day,20–40%,Remaining 90%,Fall
2024-11-26,12.8,12.20345488233706,13.046629526916988,13.907913050050055,8.0,12.099271044089216,14.012096888297895,0.1800000000000002,Two-sided ACI,48,0.0,47.0,0.0,1.7044581677129962,1.9128258442086796,0.10418383824784172,0.8431746445799284,0.8612835231330678,0.018108878553139363,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Fall
2024-11-27,11.94,11.808960044268389,12.99466104458611,14.253046819891027,8.0,11.704776206020547,14.35723065813887,0.1840000000000002,Two-sided ACI,43,0.23,48.0,0.0,2.4440867756226385,2.652454452118322,0.10418383824784172,1.1857010003177209,1.2583857753049177,0.07268477498719683,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Fall
2024-11-28,10.46,8.847077168952728,11.216664525441924,12.573621335309465,8.0,8.786540200373114,12.63415830388908,0.1880000000000002,Two-sided ACI,42,0.0,43.0,0.23,3.726544166356737,3.8476181035159662,0.06053696857961466,2.3695873564891965,1.3569568098675404,-1.012630546621656,True,False,False,Coolest 20%,Wet prior day,Lowest 20%,Remaining 90%,Fall
2024-11-29,10.6,10.805160088603923,11.91392521903131,13.223087612582075,8.0,10.75621557627074,13.272032124915263,0.1920000000000002,Two-sided ACI,44,0.0,42.0,0.0,2.417927523978152,2.5158165486445228,0.04894451233318531,1.1087651304273862,1.309162393550766,0.2003972631233797,False,True,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Fall
2024-11-30,11.51,10.35623058652685,10.942527388327656,11.844662750017712,8.0,10.213220554711665,11.9876727818329,0.1760000000000002,Two-sided ACI,48,0.0,44.0,0.0,1.4884321634908613,1.7744522271212357,0.14301003181518723,0.5862968018008061,0.9021353616900551,0.315838559889249,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Fall
2024-12-01,12.87,11.533714172425997,11.73116606730012,12.31440760834588,8.0,11.402331117961875,12.44579066281,0.1800000000000002,Two-sided ACI,51,0.0,48.0,0.0,0.7806934359198827,1.0434595448481243,0.1313830544641208,0.1974518948741224,0.5832415410457603,0.3857896461716379,False,False,True,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-02,13.33,13.112701913607,13.22496468712384,14.189327307395844,8.0,12.936831071116371,14.36519814988647,0.1640000000000002,Two-sided ACI,51,0.0,51.0,0.0,1.076625393788845,1.4283670787700995,0.17587084249062723,0.11226277351684111,0.9643626202720039,0.8520998467551628,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-03,14.32,13.111094786844422,13.193180088961824,13.8664778314869,8.0,12.950799525504928,14.026773092826396,0.1680000000000002,Two-sided ACI,64,0.0,51.0,0.0,0.7553830446424783,1.0759735673214674,0.16029526133949457,0.08208530211740239,0.6732977425250759,0.5912124404076735,False,False,True,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-04,14.11,13.741440630535669,13.909673162930977,15.172300076851432,8.0,13.558121835487484,15.355618871899615,0.1520000000000002,Two-sided ACI,59,0.0,64.0,0.0,1.430859446315763,1.7974970364121319,0.1833187950481845,0.168232532395308,1.262626913920455,1.094394381525147,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Winter
2024-12-05,12.53,12.418178634502995,13.435752096613198,14.260213581838585,8.0,12.234859839454812,14.443532376886768,0.1560000000000002,Two-sided ACI,53,0.0,59.0,0.0,1.8420349473355895,2.2086725374319567,0.1833187950481836,1.017573462110203,0.8244614852253864,-0.19311197688481663,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-06,13.16,12.046278949813663,12.695422127637077,13.90789741901436,8.0,11.8664250170099,14.087751351818126,0.1600000000000002,Two-sided ACI,58,0.0,53.0,0.0,1.861618469200696,2.221326334808225,0.1798539328037645,0.6491431778234134,1.2124752913772827,0.5633321135538694,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-07,13.28,11.968878039260527,12.590079383468847,13.260337923523764,8.0,11.7930071967699,13.436208766014392,0.1640000000000002,Two-sided ACI,58,0.0,58.0,0.0,1.2914598842632365,1.6432015692444928,0.17587084249062812,0.6212013442083197,0.6702585400549168,0.04905719584659707,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-08,13.36,12.647225438770942,13.511122207478168,13.95245189968955,8.0,12.480777894982705,14.118899443477789,0.1680000000000002,Two-sided ACI,58,0.0,58.0,0.0,1.3052264609186075,1.638121548495084,0.16644754378823823,0.8638967687072263,0.4413296922113812,-0.42256707649584513,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-09,13.4,13.321950861062811,14.130654956995414,15.133165017084568,8.0,13.155503317274576,15.299612560872806,0.1720000000000002,Two-sided ACI,49,0.0,58.0,0.0,1.811214156021757,2.14410924359823,0.16644754378823645,0.8087040959326028,1.002510060089154,0.19380596415655127,True,False,False,40–60%,Dry prior day,20–40%,Remaining 90%,Winter
2024-12-10,13.92,13.12709694762037,13.6183808573572,14.231262741130806,8.0,12.984086915805182,14.374272772945991,0.1760000000000002,Two-sided ACI,41,0.0,49.0,0.0,1.104165793510436,1.3901858571408088,0.14301003181518634,0.4912839097368309,0.6128818837736052,0.1215979740367743,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-11,13.89,13.910546866607485,14.07036221917814,14.707377027753823,8.0,13.779163812143365,14.838760082217943,0.1800000000000002,Two-sided ACI,46,0.0,41.0,0.0,0.7968301611463389,1.0595962700745787,0.1313830544641199,0.15981535257065538,0.6370148085756835,0.4771994560050281,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2024-12-12,13.93,12.649513679594255,13.311442461433568,13.727030609825748,8.0,12.518130625130135,13.858413664289868,0.1840000000000002,Two-sided ACI,52,0.0,46.0,0.0,1.0775169302314929,1.3402830391597327,0.1313830544641199,0.6619287818393129,0.41558814839217995,-0.24634063344713297,False,False,True,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-13,13.64,13.319917228295008,13.44773473773054,14.342229549407566,8.0,13.15346968450677,14.508677093195804,0.1680000000000002,Two-sided ACI,52,0.0,52.0,0.0,1.0223123211125582,1.3552074086890329,0.16644754378823734,0.12781750943553227,0.8944948116770259,0.7666773022414937,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-14,13.3,12.661716123762726,13.197819509067994,13.754006970138857,8.0,12.49526857997449,13.920454513927094,0.1720000000000002,Two-sided ACI,53,0.0,52.0,0.0,1.0922908463761303,1.425185933952605,0.16644754378823734,0.5361033853052675,0.5561874610708628,0.020084075765595344,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-15,12.89,12.729013170916216,13.386573792234634,14.049783477419629,8.0,12.56871790957672,14.210078738759124,0.1760000000000002,Two-sided ACI,54,0.0,53.0,0.0,1.3207703065034124,1.6413608291824051,0.16029526133949634,0.6575606213184173,0.6632096851849951,0.005649063866577819,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-16,13.01,12.86144410950788,13.70476145816104,14.883822920519112,8.0,12.718434077692692,15.0268329523343,0.1800000000000002,Two-sided ACI,44,0.0,54.0,0.0,2.0223788110112313,2.3083988746416075,0.14301003181518812,0.8433173486531587,1.1790614623580726,0.33574411370491397,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-17,13.01,12.506430931659672,13.224347902691388,13.93457391704603,8.0,12.363420899844485,14.077583948861218,0.1840000000000002,Two-sided ACI,52,0.0,44.0,0.0,1.4281429853863585,1.714163049016733,0.14301003181518723,0.7179169710317161,0.7102260143546424,-0.007690956677073757,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-18,12.67,12.769408122975369,13.385323294537317,14.466047296199136,8.0,12.638025068511247,14.597430350663256,0.1880000000000002,Two-sided ACI,44,0.0,52.0,0.0,1.6966391732237671,1.9594052821520087,0.1313830544641208,0.615915171561948,1.0807240016618191,0.4648088300998712,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-19,13.46,11.814929089903542,12.79211244186754,13.381675732303302,8.0,11.7107452516557,13.485859570551144,0.1920000000000002,Two-sided ACI,63,0.0,44.0,0.0,1.5667466423997602,1.7751143188954437,0.10418383824784172,0.9771833519639976,0.5895632904357626,-0.387620061528235,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-20,13.17,12.7606071907496,13.147654891614554,14.373527541639174,8.0,12.661199067774232,14.47293566461454,0.1960000000000002,Two-sided ACI,66,0.0,63.0,0.0,1.6129203508895742,1.8117365968403085,0.09940812297536716,0.38704770086495444,1.2258726500246198,0.8388249491596653,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-21,13.0,12.311029862016142,13.05527769226769,13.761625004190057,8.0,12.211621739040774,13.861033127165424,0.2000000000000002,Two-sided ACI,62,0.0,66.0,0.0,1.4505951421739152,1.6494113881246495,0.09940812297536716,0.744247830251549,0.7063473119223662,-0.03790051832918273,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-22,12.65,12.243508732546967,13.01422397890894,13.75560684545201,8.0,12.165184464850268,13.83393111314871,0.2040000000000002,Two-sided ACI,49,0.0,62.0,0.0,1.5120981129050435,1.6687466482984412,0.07832426769669887,0.7707152463619718,0.7413828665430717,-0.029332379818900023,True,False,False,40–60%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-23,19.57,12.596243800171564,13.463081054964412,14.505487448838252,8.0,12.53570683159195,14.566024417417866,0.2080000000000002,Two-sided ACI,53,0.0,49.0,0.0,1.9092436486666884,2.030317585825916,0.06053696857961377,0.8668372547928485,1.04240639387384,0.17556913908099148,False,False,True,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-24,10.59,15.367352812228336,16.1060296713928,16.982448176624832,8.0,15.235969757764217,17.11383123108895,0.1920000000000002,Two-sided ACI,52,0.0,53.0,0.0,1.6150953643964954,1.8778614733247352,0.1313830544641199,0.7386768591644639,0.8764185052320315,0.13774164606756756,False,True,False,20–40%,Dry prior day,40–60%,Remaining 90%,Winter
2024-12-25,9.59,10.243547007867116,13.376809343276632,15.308551318353622,8.0,10.067676165376488,15.48442216084425,0.1760000000000002,Two-sided ACI,54,0.0,52.0,0.0,5.065004310486506,5.416745995467762,0.17587084249062812,3.1332623354095155,1.9317419750769904,-1.201520360332525,False,True,False,20–40%,Dry prior day,Lowest 20%,Widest 10%,Winter
2024-12-26,10.78,8.373909531488387,9.967142099864706,12.069131062097334,8.0,8.168749442884462,12.27429115070126,0.1600000000000002,Two-sided ACI,44,0.0,54.0,0.0,3.695221530608947,4.105541707816798,0.20516008860392532,1.5932325683763189,2.101988962232628,0.5087563938563093,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-27,11.34,9.630570972544051,10.525877375284551,12.041788491460748,8.0,9.4276015823698,12.244757881635,0.1640000000000002,Two-sided ACI,47,0.0,44.0,0.0,2.411217518916697,2.8171562992652,0.20296939017425153,0.8953064027405002,1.5159111161761967,0.6206047134356965,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-28,11.84,9.913112040407006,11.200851803857876,12.21285343257145,8.0,9.73325810760324,12.392707365375216,0.1680000000000002,Two-sided ACI,50,0.0,47.0,0.0,2.299741392164444,2.6594492577719766,0.17985393280376627,1.2877397634508707,1.0120016287135734,-0.27573813473729736,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-29,12.2,10.881488378744471,12.09192208011967,12.997104218476265,8.0,10.701634445940709,13.176958151280031,0.1720000000000002,Two-sided ACI,50,0.0,50.0,0.0,2.1156158397317935,2.4753237053393224,0.1798539328037645,1.210433701375198,0.9051821383565954,-0.30525156301860257,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2024-12-30,11.85,13.536566964626369,14.798298599935876,16.20198151120166,8.0,13.36069612213574,16.377852353692287,0.1760000000000002,Two-sided ACI,51,0.0,50.0,0.0,2.66541454657529,3.0171562315565463,0.17587084249062812,1.2617316353095074,1.4036829112657827,0.14195127595627532,False,True,False,20–40%,Dry prior day,40–60%,Remaining 90%,Winter
2024-12-31,11.51,10.8574757787349,11.413988237023528,12.296132423432784,8.0,10.652315690130974,12.50129251203671,0.1600000000000002,Two-sided ACI,37,0.0,51.0,0.0,1.4386566446978843,1.848976821905735,0.20516008860392532,0.556512458288628,0.8821441864092563,0.32563172812062824,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-01,11.41,10.24650161898076,10.92322226920158,12.53602897629306,9.0,10.043532228806509,12.73899836646731,0.1640000000000002,Two-sided ACI,31,0.0,37.0,0.0,2.2895273573123003,2.6954661376608016,0.20296939017425064,0.676720650220819,1.6128067070914813,0.9360860568706624,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-02,12.85,10.606759026575329,11.767201541660762,12.502563519747158,9.0,10.423440231527143,12.68588231479534,0.1680000000000002,Two-sided ACI,51,0.0,31.0,0.0,1.8958044931718288,2.262442083268196,0.1833187950481836,1.1604425150854336,0.7353619780863951,-0.42508053699903847,False,False,True,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-03,13.08,12.518973620732533,12.605208107226774,13.874382749638604,9.0,12.274353204482384,14.119003165888753,0.1520000000000002,Two-sided ACI,49,0.0,51.0,0.0,1.3554091289060715,1.8446499614063683,0.2446204162501484,0.08623448649424148,1.26917464241183,1.1829401559175885,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-04,12.67,12.52057546476735,13.161309150398882,13.874952683329631,9.0,12.275955048517204,14.119573099579778,0.1560000000000002,Two-sided ACI,39,0.0,49.0,0.0,1.3543772185622807,1.843618051062574,0.24462041625014663,0.6407336856315311,0.7136435329307496,0.07290984729921846,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-05,13.18,12.83116303637966,13.40975296227871,14.019034700626689,9.0,12.626002947775737,14.224194789230614,0.1600000000000002,Two-sided ACI,26,0.0,39.0,0.0,1.1878716642470284,1.5981918414548772,0.20516008860392443,0.578589925899049,0.6092817383479794,0.030691812448930378,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-06,13.17,13.818593309797809,15.065928077503106,16.320411558023093,9.0,13.615623919623555,16.523380948197342,0.1640000000000002,Two-sided ACI,38,0.0,26.0,0.0,2.501818248225284,2.907757028573787,0.20296939017425153,1.247334767705297,1.254483480519987,0.007148712814689873,False,True,False,Coolest 20%,Dry prior day,40–60%,Remaining 90%,Winter
2025-01-07,12.68,12.352731406650594,13.04190328173914,13.882003208049206,9.0,12.098820381691189,14.135914233008611,0.1480000000000002,Two-sided ACI,30,0.11,38.0,0.0,1.529271801398611,2.0370938513174224,0.25391102495940565,0.6891718750885456,0.8400999263100655,0.15092805122151987,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-08,13.87,12.123042180964102,12.600945838867004,13.6319989176027,9.0,11.878421764713956,13.876619333852847,0.1520000000000002,Two-sided ACI,38,0.0,30.0,0.11,1.5089567366385985,1.9981975691388918,0.24462041625014663,0.47790365790290146,1.031053078735697,0.5531494208327956,True,False,False,Coolest 20%,Wet prior day,Lowest 20%,Remaining 90%,Winter
2025-01-09,13.79,12.72583609247964,13.590286329463556,14.460272053634018,9.0,12.48783501008234,14.698273136031316,0.1560000000000002,Two-sided ACI,38,0.0,38.0,0.0,1.7344359611543787,2.2104381259489756,0.23800108239729845,0.8644502369839167,0.869985724170462,0.005535487186545396,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-10,13.37,12.811228147704892,13.762240539015554,15.015855813334404,9.0,12.606068059100968,15.221015901938328,0.1600000000000002,Two-sided ACI,39,0.0,38.0,0.0,2.2046276656295127,2.61494784283736,0.20516008860392354,0.9510123913106625,1.2536152743188502,0.3026028830081877,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-11,13.14,12.521451335639483,13.515173681427637,14.159972005137142,9.0,12.318481945465232,14.362941395311394,0.1640000000000002,Two-sided ACI,45,0.0,39.0,0.0,1.6385206694976588,2.044459449846162,0.20296939017425153,0.9937223457881537,0.6447983237095052,-0.3489240220786485,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-12,13.3,12.462813213243258,13.661292384123708,14.504295921983772,9.0,12.279494418195076,14.687614717031956,0.1680000000000002,Two-sided ACI,41,0.0,45.0,0.0,2.0414827087405136,2.408120298836879,0.18331879504818271,1.19847917088045,0.8430035378600635,-0.35547563302038654,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-13,13.44,12.996213424855071,14.07124642922426,15.239252318571683,9.0,12.812894629806888,15.422571113619869,0.1720000000000002,Two-sided ACI,39,0.0,41.0,0.0,2.243038893716612,2.609676483812981,0.1833187950481845,1.075033004369189,1.1680058893474232,0.0929728849782343,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2025-01-14,13.44,12.584133609962036,13.224438380039713,14.03613225427376,9.0,12.40427967715827,14.215986187077526,0.1760000000000002,Two-sided ACI,41,0.0,39.0,0.0,1.4519986443117237,1.8117065099192562,0.17985393280376627,0.6403047700776767,0.8116938742340469,0.1713891041563702,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-15,13.56,12.67241024349056,13.44824319367375,14.678648052016094,9.0,12.496539400999932,14.854518894506722,0.1800000000000002,Two-sided ACI,50,0.0,41.0,0.0,2.0062378085255332,2.3579794935067895,0.17587084249062812,0.7758329501831902,1.230404858342343,0.4545719081591528,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-16,13.65,12.264365050574233,13.683613709332471,14.543728510112626,9.0,12.088494208083604,14.719599352603254,0.1840000000000002,Two-sided ACI,57,0.0,50.0,0.0,2.279363459538393,2.6311051445196494,0.17587084249062812,1.4192486587582387,0.8601148007801545,-0.5591338579780842,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-17,13.05,12.676137341611144,13.585986235325349,14.980544013125376,9.0,12.51584208027165,15.14083927446487,0.1880000000000002,Two-sided ACI,53,0.0,57.0,0.0,2.304406671514233,2.62499719419322,0.16029526133949368,0.9098488937142051,1.3945577778000278,0.4847088840858227,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-18,13.01,11.896923938017242,13.067594333789108,13.892655546547648,9.0,11.765540883553122,14.024038601011767,0.1920000000000002,Two-sided ACI,25,0.24,53.0,0.0,1.9957316085304058,2.2584977174586456,0.1313830544641199,1.1706703957718663,0.8250612127585395,-0.34560918301332677,True,False,False,20–40%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-19,13.58,11.376998107881516,12.75543635922127,13.85438563702106,9.0,11.277589984906149,13.953793759996426,0.1960000000000002,Two-sided ACI,19,0.04,25.0,0.24,2.477387529139545,2.6762037750902774,0.09940812297536628,1.3784382513397535,1.0989492777997913,-0.27948897353996216,True,False,False,Coolest 20%,Wet prior day,Lowest 20%,Remaining 90%,Winter
2025-01-20,14.21,11.995275181095746,14.16133894590818,15.766139327210556,9.0,11.89586705812038,15.865547450185923,0.2000000000000002,Two-sided ACI,15,0.09,19.0,0.04,3.7708641461148105,3.969680392065543,0.09940812297536628,2.166063764812435,1.6048003813023755,-0.5612633835100596,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Winter
2025-01-21,15.08,12.45741393768697,13.79335286143946,14.653438872856906,9.0,12.379089669990272,14.731763140553603,0.2040000000000002,Two-sided ACI,38,0.0,15.0,0.09,2.1960249351699357,2.3526734705633316,0.07832426769669798,1.3359389237524901,0.8600860114174456,-0.47585291233504456,False,False,True,Coolest 20%,Wet prior day,Lowest 20%,Remaining 90%,Winter
2025-01-22,14.85,14.15643472551406,14.889101079607208,16.086572168274024,9.0,13.996139464174563,16.24686742961352,0.1880000000000002,Two-sided ACI,38,0.0,38.0,0.0,1.930137442759964,2.2507279654389567,0.16029526133949634,0.7326663540931477,1.1974710886668163,0.46480473457366855,True,False,False,Coolest 20%,Dry prior day,40–60%,Remaining 90%,Winter
2025-01-23,15.06,12.665301785374249,14.35201785034566,15.533589824705812,9.0,12.52229175355906,15.676599856521,0.1920000000000002,Two-sided ACI,32,0.0,38.0,0.0,2.8682880393315635,3.1543081029619398,0.14301003181518812,1.686716064971412,1.1815719743601516,-0.5051440906112603,True,False,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2025-01-24,13.5,13.736442469970116,14.622867083014148,15.510740134137771,9.0,13.605059415505997,15.642123188601891,0.1960000000000002,Two-sided ACI,44,0.0,32.0,0.0,1.7742976641676549,2.0370637730958947,0.1313830544641199,0.8864246130440314,0.8878730511236235,0.0014484380795920515,False,True,False,Coolest 20%,Dry prior day,20–40%,Remaining 90%,Winter
2025-01-25,14.22,12.373170885065807,13.5208743875434,14.661269757922025,9.0,12.19730004257518,14.837140600412653,0.1800000000000002,Two-sided ACI,35,0.25,44.0,0.0,2.2880988728562173,2.6398405578374735,0.17587084249062812,1.147703502477592,1.1403953703786254,-0.007308132098966524,True,False,False,Coolest 20%,Dry prior day,Lowest 20%,Remaining 90%,Winter
2025-01-26,15.29,13.65727491716665,14.417549782378911,15.418414243018468,9.0,13.490827373378412,15.584861786806703,0.1840000000000002,Two-sided ACI,28,0.01,35.0,0.25,1.7611393258518184,2.0940344134282913,0.16644754378823645,0.7602748652122617,1.0008644606395567,0.24058959542729497,True,False,False,Coolest 20%,Wet prior day,20–40%,Remaining 90%,Winter
2025-01-27,15.9,13.90760968979486,15.663501143544575,16.958382552578666,9.0,13.747314428455365,17.11867781391816,0.1880000000000002,Two-sided ACI,48,0.0,28.0,0.01,3.0507728627838056,3.3713633854627965,0.16029526133949545,1.7558914537497152,1.2948814090340903,-0.4610100447156249,True,False,False,Coolest 20%,Wet prior day,40–60%,Remaining 90%,Winter
2025-01-28,19.91,14.392140166347026,15.698917672260702,16.54886489352187,9.0,14.24913013453184,16.691874925337057,0.1920000000000002,Two-sided ACI,55,0.0,48.0,0.0,2.1567247271748435,2.4427447908052162,0.14301003181518634,1.3067775059136757,0.8499472212611678,-0.45683028465250786,False,False,True,20–40%,Dry prior day,40–60%,Remaining 90%,Winter
2025-01-29,17.26,16.69096288902693,18.02896635643141,19.04847769609141,9.0,16.511108956223165,19.228331628895177,0.1760000000000002,Two-sided ACI,47,0.0,55.0,0.0,2.3575148070644794,2.717222672672012,0.17985393280376627,1.33800346740448,1.0195113396599993,-0.31849212774448077,True,False,False,20–40%,Dry prior day,60–80%,Remaining 90%,Winter
2025-01-30,16.33,14.967168163762777,18.001083278587252,18.51628940370955,9.0,14.791297321272149,18.692160246200174,0.1800000000000002,Two-sided ACI,53,0.0,47.0,0.0,3.549121239946773,3.9008629249280258,0.17587084249062634,3.0339151148244756,0.5152061251222975,-2.518708989702178,True,False,False,Coolest 20%,Dry prior day,60–80%,Remaining 90%,Winter
2025-01-31,14.5,14.128692914772945,15.576596666161407,17.370403236935424,9.0,13.952822072282316,17.546274079426052,0.1840000000000002,Two-sided ACI,56,0.0,53.0,0.0,3.2417103221624792,3.5934520071437355,0.17587084249062812,1.4479037513884627,1.7938065707740165,0.3459028193855538,True,False,False,20–40%,Dry prior day,40–60%,Remaining 90%,Winter
2025-02-01,14.56,13.405808465891234,14.442554632914293,15.29798674415688,9.0,13.239360922102996,15.464434287945116,0.1880000000000002,Two-sided ACI,60,0.0,56.0,0.0,1.8921782782656464,2.2250733658421193,0.16644754378823645,1.0367461670230593,0.8554321112425871,-0.18131405578047222,True,False,False,20–40%,Dry prior day,20–40%,Remaining 90%,Winter
2025-02-02,14.79,13.345720052983216,14.712803645368728,15.599531740941774,9.0,13.18542479164372,15.75982700228127,0.1920000000000002,Two-sided ACI,68,0.0,60.0,0.0,2.2538116879585584,2.5744022106375493,0.16029526133949545,1.3670835923855122,0.8867280955730461,-0.48035549681246614,True,False,False,40–60%,Dry prior day,40–60%,Remaining 90%,Winter
2025-02-03,14.48,13.804235436918416,15.33656048664319,16.77314567728649,9.0,13.66122540510323,16.916155709101677,0.1960000000000002,Two-sided ACI,71,0.0,68.0,0.0,2.968910240368073,3.2549303039984476,0.14301003181518723,1.5323250497247738,1.4365851906432994,-0.09573985908147442,True,False,False,40–60%,Dry prior day,40–60%,Remaining 90%,Winter
2025-02-04,14.51,14.108079813772244,15.484167242170352,16.629000555567615,9.0,13.965069781957055,16.772010587382802,0.2000000000000002,Two-sided ACI,33,0.0,71.0,0.0,2.5209207417953703,2.8069408054257465,0.14301003181518812,1.3760874283981082,1.1448333133972621,-0.23125411500084603,True,False,False,60–80%,Dry prior day,40–60%,Remaining 90%,Winter
