"date","total_actual_demand_mgd","total_projected_demand_mgd","actual_projected_demand","total_plant_demand_mgd"
"2021-07-19T00:00:00.000","38.72","34.94","1.108185460789925586720091586","44.31"
"2021-07-20T00:00:00.000","36.66","36.48","1.004934210526315789473684211","40"
"2021-07-21T00:00:00.000","36.88","35.74","1.031897034135422495803021824","41.73"
"2021-07-22T00:00:00.000","36.22","36.57","0.9904293136450642603226688543","40.03"
"2021-07-23T00:00:00.000","36.15","36.61","0.9874351270144769188746244196","39.67"
"2021-07-24T00:00:00.000","34.47","36.84","0.9356677524429967426710097720","36.69"
"2021-07-25T00:00:00.000","35.47","35.64","0.9952300785634118967452300786","37.49"
"2021-07-26T00:00:00.000","38.61","34.34","1.124344787419918462434478742","42.72"
"2021-07-27T00:00:00.000","36.11","34.95","1.033190271816881258941344778","40.65"
"2021-07-28T00:00:00.000","38.79","34.25","1.132554744525547445255474453","44.15"
"2021-07-29T00:00:00.000","37.61","34.49","1.090461003189330240649463613","41.27"
"2021-07-30T00:00:00.000","34.82","33.47","1.040334628025097101882282641","39.38"
"2021-07-31T00:00:00.000","29.38","33.99","0.8643718740806119446896145925","28.94"
"2021-08-01T00:00:00.000","30.23","34.28","0.8818553092182030338389731622","31.22"
"2021-08-02T00:00:00.000","35.5","34.23","1.037101957347356120362255332","37.96"
"2021-08-03T00:00:00.000","31.21","34.58","0.9025448235974551764025448236","33.77"
"2021-08-04T00:00:00.000","31.51","33.04","0.9536924939467312348668280872","34.83"
"2021-08-05T00:00:00.000","31.79","34.07","0.9330789550924567067801584972","36.91"
"2021-08-06T00:00:00.000","34.32","33.49","1.024783517467900865930128397","40.04"
"2021-08-07T00:00:00.000","30.27","34.37","0.8807099214431189991271457667","33.91"
"2021-08-08T00:00:00.000","31.25","34.95","0.8941344778254649499284692418","35.67"
"2021-08-09T00:00:00.000","35.33","34.28","1.030630105017502917152858810","39.14"
"2021-08-10T00:00:00.000","32.52","34.64","0.9387990762124711316397228637","36.29"
"2021-08-11T00:00:00.000","36.19","33.71","1.073568673983981014535746069","40.03"
"2021-08-12T00:00:00.000","33.94","34.69","0.9783799365811473046987604497","36.46"
"2021-08-13T00:00:00.000","35.82","34.99","1.023721063160903115175764504","39.55"
"2021-08-14T00:00:00.000","34.47","34.8","0.9905172413793103448275862069","37.49"
"2021-08-15T00:00:00.000","33.51","34.72","0.9651497695852534562211981567","36.46"
"2021-08-16T00:00:00.000","36.39","33.88","1.074085005903187721369539551","40.71"
"2021-08-17T00:00:00.000","33.86","35.46","0.9548787366046249294980259447","38.11"
"2021-08-18T00:00:00.000","35.86","34.48","1.040023201856148491879350348","40.43"
"2021-08-19T00:00:00.000","32.03","34.72","0.9225230414746543778801843318","35.16"
"2021-08-20T00:00:00.000","31.19","34.64","0.9004041570438799076212471132","33.46"
"2021-08-21T00:00:00.000","31.06","35.68","0.8705156950672645739910313901","33.39"
"2021-08-22T00:00:00.000","32.15","35.55","0.9043600562587904360056258790","34.58"
"2021-08-23T00:00:00.000","35.45","35.18","1.007674815235929505400795907","40.36"
"2021-08-24T00:00:00.000","33.21","36.55","0.9086183310533515731874145007","38.13"
"2021-08-25T00:00:00.000","35.96","35.12","1.023917995444191343963553531","41.3"
"2021-08-26T00:00:00.000","32.77","35.85","0.9140864714086471408647140865","37.75"
"2021-08-27T00:00:00.000","35.7","35.6","1.002808988764044943820224719","40.82"
"2021-08-28T00:00:00.000","34.19","35.78","0.9555617663499161542761319173","38.34"
"2021-08-29T00:00:00.000","32.24","35.3","0.9133144475920679886685552408","37.48"
"2021-08-30T00:00:00.000","35.75","34.92","1.023768613974799541809851088","40"
"2021-08-31T00:00:00.000","32.77","35.4","0.9257062146892655367231638418","36.91"
"2021-09-01T00:00:00.000","34.36","35.18","0.9766913018760659465605457646","38.56"
"2021-09-02T00:00:00.000","31.49","35.81","0.8793633063390114493158335660","36"
"2021-09-03T00:00:00.000","34.02","35.37","0.9618320610687022900763358779","36.95"
"2021-09-04T00:00:00.000","30.55","35.55","0.8593530239099859353023909986","32.45"
"2021-09-05T00:00:00.000","30.89","35.29","0.8753187871918390478889203740","33.54"
"2021-09-06T00:00:00.000","35.33","33.34","1.059688062387522495500899820","39.6"
"2021-09-07T00:00:00.000","32.61","33.23","0.9813421606981643093590129401","35.61"
"2021-09-08T00:00:00.000","34.74","31.18","1.114175753688261706221937139","38.75"
"2021-09-09T00:00:00.000","33.05","31.19","1.059634498236614299454953511","36.19"
"2021-09-10T00:00:00.000","35.55","30.2","1.177152317880794701986754967","39.26"
"2021-09-11T00:00:00.000","32.89","29.41","1.118327099625977558653519211","36.95"
"2021-09-12T00:00:00.000","31.91","29.11","1.096186877361731363792511165","34.48"
"2021-09-13T00:00:00.000","32","28.25","1.132743362831858407079646018","35.96"
"2021-09-14T00:00:00.000","29.25","28.72","1.018454038997214484679665738","30.45"
"2021-09-15T00:00:00.000","31.81","28.26","1.125619249823071479122434536","34.89"
"2021-09-16T00:00:00.000","30.27","28.78","1.051772063933287004864489229","34.2"
"2021-09-17T00:00:00.000","31.78","28.65","1.109249563699825479930191972","36.05"
"2021-09-18T00:00:00.000","30.27","29.54","1.024712254570074475287745430","34.14"
"2021-09-19T00:00:00.000","30.5","29.63","1.029362132973337833277084036","34.62"
"2021-09-20T00:00:00.000","31.79","29.29","1.085353362922499146466370775","36.11"
"2021-09-21T00:00:00.000","28.44","29.94","0.9498997995991983967935871743","31.34"
"2021-09-22T00:00:00.000","30.53","28.67","1.064876177188698988489710499","34.22"
"2021-09-23T00:00:00.000","28.6","29.23","0.9784468012316113581936366746","31.6"
"2021-09-24T00:00:00.000","30.59","28.42","1.076354679802955665024630542","34.43"
"2021-09-25T00:00:00.000","28.77","28.61","1.005592450192240475358266340","31.85"
"2021-09-26T00:00:00.000","29.17","27.71","1.052688560086611331649224107","31.97"
"2021-09-27T00:00:00.000","31.6","26.73","1.182192293303404414515525627","35.61"
"2021-09-28T00:00:00.000","28.33","26.55","1.067043314500941619585687382","31.59"
"2021-09-29T00:00:00.000","27.1","25.24","1.073692551505546751188589540","29.85"
"2021-09-30T00:00:00.000","24.99","25.63","0.9750292625829106515801794772","26.2"
"2021-10-01T00:00:00.000","25.46","24.21","1.051631557207765386204047914","30.21"
"2021-10-02T00:00:00.000","24.61","23.56","1.044567062818336162988115450","31.19"
"2021-10-03T00:00:00.000","24.49","22.89","1.069899519440803844473569244","29.46"
"2021-10-04T00:00:00.000","25.85","21.87","1.181984453589391860996799268","30.08"
"2021-10-05T00:00:00.000","24.63","21.52","1.144516728624535315985130112","27.27"
"2021-10-06T00:00:00.000","24.39","20.24","1.205039525691699604743083004","27.44"
"2021-10-07T00:00:00.000","22.89","20.33","1.125922282341367437284800787","24.55"
"2021-10-08T00:00:00.000","23.13","19.56","1.182515337423312883435582822","25.19"
"2021-10-09T00:00:00.000","21.49","18.6","1.155376344086021505376344086","22.04"
"2021-10-10T00:00:00.000","21.42","18.46","1.160346695557963163596966414","21.64"
"2021-10-11T00:00:00.000","21.1","17.95","1.175487465181058495821727019","23.12"
"2021-10-12T00:00:00.000","18.97","18","1.053888888888888888888888889","20.83"
"2021-10-13T00:00:00.000","17.3","17.75","0.9746478873239436619718309859","18.13"
"2021-10-14T00:00:00.000","15.77","17.79","0.8864530635188308038223721192","16.47"
"2021-10-15T00:00:00.000","15.11","17.49","0.8639222412807318467695826186","16.24"
"2021-10-16T00:00:00.000","15.46","17.37","0.8900402993667242371905584341","17.26"
"2021-10-17T00:00:00.000","16.01","17.17","0.9324403028538147932440302854","16.78"
"2021-10-18T00:00:00.000","16.39","16.74","0.9790919952210274790919952210","18.89"
"2021-10-19T00:00:00.000","16.18","16.66","0.9711884753901560624249699880","19.57"
"2021-10-20T00:00:00.000","15.33","16.44","0.9324817518248175182481751825","18.63"
"2021-10-21T00:00:00.000","15.71","16.19","0.9703520691785052501544163064","19.27"
"2021-10-22T00:00:00.000","15.17","15.99","0.9487179487179487179487179487","18.98"
"2021-10-23T00:00:00.000","14.6","15.75","0.9269841269841269841269841270","18.13"
"2021-10-24T00:00:00.000","15.24","15.61","0.9762972453555413196668802050","18.93"
"2021-10-25T00:00:00.000","15.26","15.27","0.9993451211525867714472822528","16.92"
"2021-10-26T00:00:00.000","14.32","15.24","0.9396325459317585301837270341","14.76"
"2021-10-27T00:00:00.000","14.84","15.54","0.9549549549549549549549549550","14.59"
"2021-10-28T00:00:00.000","14.81","14.98","0.9886515353805073431241655541","15.01"
"2021-10-29T00:00:00.000","14.71","15.15","0.9709570957095709570957095710","14.35"
"2021-10-30T00:00:00.000","14.29","14.99","0.9533022014676450967311541027","14.17"
"2021-10-31T00:00:00.000","14.19","14.6","0.9719178082191780821917808219","13.6"
"2021-11-01T00:00:00.000","14.85","15.34","0.9680573663624511082138200782","14.08"
"2021-11-02T00:00:00.000","13.53","15.49","0.8734667527437056165267914784","14.16"
"2021-11-03T00:00:00.000","14.56","15.37","0.9472999349381912817176317502","15.9"
"2021-11-04T00:00:00.000","14.63","15.04","0.9727393617021276595744680851","16.05"
"2021-11-05T00:00:00.000","13.9","15.11","0.9199205823957643944407677035","15.09"
"2021-11-06T00:00:00.000","14.27","15.38","0.9278283485045513654096228869","15.42"
"2021-11-07T00:00:00.000","14.92","15.04","0.9920212765957446808510638298","15.8"
"2021-11-08T00:00:00.000","13.49","15","0.8993333333333333333333333333","15.79"
"2021-11-09T00:00:00.000","14.61","15.2","0.9611842105263157894736842105","15.78"
"2021-11-10T00:00:00.000","13.88","15.21","0.9125575279421433267587113741","16.56"
"2021-11-11T00:00:00.000","14.41","14.94","0.9645247657295850066934404284","16.07"
"2021-11-12T00:00:00.000","13.88","15.15","0.9161716171617161716171617162","15.63"
"2021-11-13T00:00:00.000","14.32","15.25","0.9390163934426229508196721311","14.78"
"2021-11-14T00:00:00.000","14.65","14.98","0.9779706275033377837116154873","16.6"
"2021-11-15T00:00:00.000","14.42","15.29","0.9431000654022236756049705690","16.69"
"2021-11-16T00:00:00.000","14.27","15.05","0.9481727574750830564784053156","15.37"
"2021-11-17T00:00:00.000","14.19","15.53","0.9137153895685769478428847392","14.94"
"2021-11-18T00:00:00.000","13.67","15.06","0.9077025232403718459495351926","15.06"
"2021-11-19T00:00:00.000","13.58","15.09","0.8999337309476474486414844268","14.58"
"2021-11-20T00:00:00.000","13.12","14.89","0.8811282740094022834116856951","14.77"
"2021-11-21T00:00:00.000","13.52","14.54","0.9298486932599724896836313618","15.77"
"2021-11-22T00:00:00.000","14.02","13.79","1.016678752719361856417693981","16.21"
"2021-11-23T00:00:00.000","13.88","13.67","1.015362106803218727139722019","16.17"
"2021-11-24T00:00:00.000","13.29","13.23","1.004535147392290249433106576","14.24"
"2021-11-25T00:00:00.000","11","13.69","0.8035062089116143170197224251","11.95"
"2021-11-26T00:00:00.000","11.7","13.89","0.8423326133909287257019438445","12.04"
"2021-11-27T00:00:00.000","13.85","13.83","1.001446131597975415762834418","14.72"
"2021-11-28T00:00:00.000","14.3","13.84","1.033236994219653179190751445","15.2"
"2021-11-29T00:00:00.000","15.03","14.05","1.069750889679715302491103203","16.17"
"2021-11-30T00:00:00.000","14.34","14.37","0.9979123173277661795407098121","14.22"
"2021-12-01T00:00:00.000","14.68","14.7","0.9986394557823129251700680272","14.8"
"2021-12-02T00:00:00.000","15.26","14.86","1.026917900403768506056527591","15.37"
"2021-12-03T00:00:00.000","14.04","14.86","0.9448183041722745625841184388","14.21"
"2021-12-04T00:00:00.000","14.3","15","0.9533333333333333333333333333","14.84"
"2021-12-05T00:00:00.000","14.79","14.95","0.9892976588628762541806020067","15.11"
"2021-12-06T00:00:00.000","14.56","14.53","1.002064693737095664143152099","13.71"
"2021-12-07T00:00:00.000","14.29","14.98","0.9539385847797062750333778371","14.36"
"2021-12-08T00:00:00.000","14.35","14.92","0.9617962466487935656836461126","15.02"
"2021-12-09T00:00:00.000","14.36","15.05","0.9541528239202657807308970100","15.42"
"2021-12-10T00:00:00.000","13.69","15.03","0.9108449767132401862940785096","14.52"
"2021-12-11T00:00:00.000","13.68","14.8","0.9243243243243243243243243243","14.4"
"2021-12-12T00:00:00.000","14.35","14.94","0.9605087014725568942436412316","15.33"
"2021-12-13T00:00:00.000","14.6","15.07","0.9688122096881220968812209688","15.58"
"2021-12-14T00:00:00.000","14.41","14.88","0.9684139784946236559139784946","15.58"
"2021-12-15T00:00:00.000","14.64","15.09","0.9701789264413518886679920477","16.02"
"2021-12-16T00:00:00.000","14.83","14.83","1","15.9"
"2021-12-17T00:00:00.000","14.45","14.92","0.9684986595174262734584450402","15.61"
"2021-12-18T00:00:00.000","13.18","14.89","0.8851578240429818670248488919","14.66"
"2021-12-19T00:00:00.000","13.7","14.79","0.9263015551048005409060175794","14.73"
"2021-12-20T00:00:00.000","14.1","14.89","0.9469442578912021490933512424","15.5"
"2021-12-21T00:00:00.000","13.81","14.54","0.9497936726272352132049518569","15.71"
"2021-12-22T00:00:00.000","14.2","14.23","0.9978917779339423752635277583","15.85"
"2021-12-23T00:00:00.000","13.93","13.74","1.013828238719068413391557496","15.16"
"2021-12-24T00:00:00.000","11.55","12.37","0.9337105901374292643492320129","13.06"
"2021-12-25T00:00:00.000","9.93","10.82","0.9177449168207024029574861368","10.73"
"2021-12-26T00:00:00.000","11.9","13.2","0.9015151515151515151515151515","12.87"
"2021-12-27T00:00:00.000","13.29","13.79","0.9637418419144307469180565627","14.64"
"2021-12-28T00:00:00.000","13.39","13.93","0.9612347451543431442928930366","14.47"
"2021-12-29T00:00:00.000","13.22","13.85","0.9545126353790613718411552347","14.41"
"2021-12-30T00:00:00.000","13.24","13.83","0.9573391178597252349963846710","14.47"
"2021-12-31T00:00:00.000","11.8","13.29","0.8878856282919488337095560572","12.99"
"2022-01-01T00:00:00.000","12.09","12.45","0.9710843373493975903614457831","13.12"
"2022-01-02T00:00:00.000","13.17","13.74","0.9585152838427947598253275109","14.3"
"2022-01-03T00:00:00.000","13.6","14.18","0.9590973201692524682651622003","14.83"
"2022-01-04T00:00:00.000","13.82","14.24","0.9705056179775280898876404494","14.91"
"2022-01-05T00:00:00.000","13.72","14.4","0.9527777777777777777777777778","14.43"
"2022-01-06T00:00:00.000","13.41","14.24","0.9417134831460674157303370787","14.76"
"2022-01-07T00:00:00.000","13.4","14.12","0.9490084985835694050991501416","14.39"
"2022-01-08T00:00:00.000","13.32","14.16","0.9406779661016949152542372881","14.35"
"2022-01-09T00:00:00.000","13.36","14.27","0.9362298528381219341275402943","14.68"
"2022-01-10T00:00:00.000","14.85","14.27","1.040644709180098107918710582","15.28"
"2022-01-11T00:00:00.000","13.19","14.18","0.9301833568406205923836389281","14.06"
"2022-01-12T00:00:00.000","12.53","13.96","0.8975644699140401146131805158","13.87"
"2022-01-13T00:00:00.000","13.46","14.24","0.9452247191011235955056179775","14.19"
"2022-01-14T00:00:00.000","12.86","14.46","0.8893499308437067773167358230","13.36"
"2022-01-15T00:00:00.000","13.15","14.38","0.9144645340751043115438108484","13.64"
"2022-01-16T00:00:00.000","13.63","14.5","0.94","14.21"
"2022-01-17T00:00:00.000","13.95","14.43","0.9667359667359667359667359667","14.92"
"2022-01-18T00:00:00.000","14.09","14.53","0.9697178251892635925671025465","14.66"
"2022-01-19T00:00:00.000","14.15","14.42","0.9812760055478502080443828017","14.52"
"2022-01-20T00:00:00.000","13.66","14.64","0.9330601092896174863387978142","14.46"
"2022-01-21T00:00:00.000","13.57","14.59","0.9300891021247429746401644962","13.96"
"2022-01-22T00:00:00.000","13.45","14.7","0.9149659863945578231292517007","13.8"
"2022-01-23T00:00:00.000","14.1","14.68","0.9604904632152588555858310627","14.66"
"2022-01-24T00:00:00.000","12.61","14.7","0.8578231292517006802721088435","12.92"
"2022-01-25T00:00:00.000","13.41","14.91","0.8993963782696177062374245473","13.72"
"2022-01-26T00:00:00.000","13.71","14.79","0.9269776876267748478701825558","13.57"
"2022-01-27T00:00:00.000","13.78","14.9","0.9248322147651006711409395973","13.27"
"2022-01-28T00:00:00.000","13.79","14.75","0.9349152542372881355932203390","13.73"
"2022-01-29T00:00:00.000","13.72","14.95","0.9177257525083612040133779264","13.22"
"2022-01-30T00:00:00.000","14.24","14.67","0.9706884798909338786639400136","14.35"
"2022-01-31T00:00:00.000","13.99","14.63","0.9562542720437457279562542720","13.63"
"2022-02-01T00:00:00.000","13.58","14.51","0.9359062715368711233631977946","13.2"
"2022-02-02T00:00:00.000","13.44","14.33","0.9378925331472435450104675506","13.42"
"2022-02-03T00:00:00.000","13.79","14.45","0.9543252595155709342560553633","13.84"
"2022-02-04T00:00:00.000","13.33","14.22","0.9374120956399437412095639944","13.95"
"2022-02-05T00:00:00.000","13.48","14.48","0.9309392265193370165745856354","13.9"
"2022-02-06T00:00:00.000","14.36","14.7","0.9768707482993197278911564626","14.69"
"2022-02-07T00:00:00.000","14.29","14.44","0.9896121883656509695290858726","14.87"
"2022-02-08T00:00:00.000","13.92","14.56","0.9560439560439560439560439560","14.43"
"2022-02-09T00:00:00.000","13.64","14.69","0.9285228046289993192648059905","14.84"
"2022-02-10T00:00:00.000","14.06","14.59","0.9636737491432488005483207676","14.93"
"2022-02-11T00:00:00.000","13.51","14.59","0.9259766963673749143248800548","14.78"
"2022-02-12T00:00:00.000","13.68","14.47","0.9454042847270214236351071182","14.8"
"2022-02-13T00:00:00.000","14.46","14.63","0.9883800410116199589883800410","15.36"
"2022-02-14T00:00:00.000","13.97","14.64","0.9542349726775956284153005464","15.53"
"2022-02-15T00:00:00.000","15.66","14.53","1.077770130763936682725395733","16.75"
"2022-02-16T00:00:00.000","13.59","14.64","0.9282786885245901639344262295","14.68"
"2022-02-17T00:00:00.000","14.16","14.66","0.9658935879945429740791268759","15.38"
"2022-02-18T00:00:00.000","13.96","14.53","0.9607708189951823812801101170","15.19"
"2022-02-19T00:00:00.000","13.76","14.42","0.9542302357836338418862690707","14.98"
"2022-02-20T00:00:00.000","14.04","14.61","0.9609856262833675564681724846","15.19"
"2022-02-21T00:00:00.000","14.1","14.55","0.9690721649484536082474226804","15.96"
"2022-02-22T00:00:00.000","13.98","14.58","0.9588477366255144032921810700","14.72"
"2022-02-23T00:00:00.000","14.07","14.39","0.9777623349548297428769979152","15.53"
"2022-02-24T00:00:00.000","13.6","14.28","0.9523809523809523809523809524","14.72"
"2022-02-25T00:00:00.000","13.59","14.52","0.9359504132231404958677685950","14.67"
"2022-02-26T00:00:00.000","13.85","14.51","0.9545141281874569262577532736","14.82"
"2022-02-27T00:00:00.000","14.04","14.4","0.975","15.65"
"2022-02-28T00:00:00.000","14.44","14.49","0.9965493443754313319530710835","15.58"
"2022-03-01T00:00:00.000","14.06","14.47","0.9716655148583275742916378715","15.56"
"2022-03-02T00:00:00.000","14.14","14.47","0.9771941948859709744298548721","15.26"
"2022-03-03T00:00:00.000","14.32","14.63","0.9788106630211893369788106630","15.16"
"2022-03-04T00:00:00.000","12.74","14.62","0.8714090287277701778385772914","14.43"
"2022-03-05T00:00:00.000","13.31","14.88","0.8944892473118279569892473118","14.62"
"2022-03-06T00:00:00.000","13.73","14.59","0.9410555174777244688142563400","15"
"2022-03-07T00:00:00.000","13.89","14.6","0.9513698630136986301369863014","15.35"
"2022-03-08T00:00:00.000","13.82","14.76","0.9363143631436314363143631436","15"
"2022-03-09T00:00:00.000","14.05","14.84","0.9467654986522911051212938005","15.08"
"2022-03-10T00:00:00.000","13.99","14.61","0.9575633127994524298425735797","15.65"
"2022-03-11T00:00:00.000","14.08","14.44","0.9750692520775623268698060942","15.26"
"2022-03-12T00:00:00.000","13.94","14.44","0.9653739612188365650969529086","15.09"
"2022-03-13T00:00:00.000","12.9","14.29","0.9027291812456263121063680896","14.63"
"2022-03-14T00:00:00.000","13.32","14.23","0.9360505973295853829936753338","14.29"
"2022-03-15T00:00:00.000","13.56","14.03","0.9665003563791874554526015681","14.98"
"2022-03-16T00:00:00.000","12.79","14.06","0.9096728307254623044096728307","13.86"
"2022-03-17T00:00:00.000","13.07","14.01","0.9329050678087080656673804425","14.19"
"2022-03-18T00:00:00.000","13.25","14.24","0.9304775280898876404494382022","14.29"
"2022-03-19T00:00:00.000","13.16","14.34","0.9177126917712691771269177127","14.2"
"2022-03-20T00:00:00.000","13.94","14.4","0.9680555555555555555555555556","15.51"
"2022-03-21T00:00:00.000","14.01","14.56","0.9622252747252747252747252747","15.04"
"2022-03-22T00:00:00.000","14.54","14.74","0.9864314789687924016282225237","15.51"
"2022-03-23T00:00:00.000","14.52","14.53","0.9993117687543014452856159670","15.11"
"2022-03-24T00:00:00.000","14.54","14.92","0.9745308310991957104557640751","15.47"
"2022-03-25T00:00:00.000","14.06","15.18","0.9262187088274044795783926219","15.37"
"2022-03-26T00:00:00.000","13.84","14.74","0.9389416553595658073270013569","15.26"
"2022-03-27T00:00:00.000","14.84","15","0.9893333333333333333333333333","15.56"
"2022-03-28T00:00:00.000","14.7","15.2","0.9671052631578947368421052632","15.81"
"2022-03-29T00:00:00.000","14.05","15.11","0.9298477829252150893448047651","14.22"
"2022-03-30T00:00:00.000","14.47","15.26","0.9482306684141546526867627785","14.87"
"2022-03-31T00:00:00.000","14.75","15.45","0.9546925566343042071197411003","15.56"
"2022-04-01T00:00:00.000","14.75","15.23","0.9684832567301378857518056467","14.94"
"2022-04-02T00:00:00.000","14.76","14.74","1.001356852103120759837177748","15.15"
"2022-04-03T00:00:00.000","14.78","15.15","0.9755775577557755775577557756","14.54"
"2022-04-04T00:00:00.000","15.05","15.75","0.9555555555555555555555555556","16.11"
"2022-04-05T00:00:00.000","14.85","16.04","0.9258104738154613466334164589","15.54"
"2022-04-06T00:00:00.000","14.37","15.76","0.9118020304568527918781725888","14.92"
"2022-04-07T00:00:00.000","14.58","16.16","0.9022277227722772277227722772","14.93"
"2022-04-08T00:00:00.000","15.22","16.45","0.9252279635258358662613981763","17.11"
"2022-04-09T00:00:00.000","15.17","16.3","0.9306748466257668711656441718","15.49"
"2022-04-10T00:00:00.000","13.9","16.53","0.8408953418027828191167574108","14.5"
"2022-04-11T00:00:00.000","15.24","16.39","0.9298352654057352043929225137","16.07"
"2022-04-12T00:00:00.000","14.82","16.21","0.9142504626773596545342381246","14.93"
"2022-04-13T00:00:00.000","14.71","16.33","0.9007960808328230251071647275","14.8"
"2022-04-14T00:00:00.000","14.86","16.26","0.9138991389913899138991389914","15.62"
"2022-04-15T00:00:00.000","15.18","16.15","0.9399380804953560371517027864","15.93"
"2022-04-16T00:00:00.000","15.22","16.11","0.9447548106765983860955927995","16.22"
"2022-04-17T00:00:00.000","15.11","16.32","0.9258578431372549019607843137","15.85"
"2022-04-18T00:00:00.000","16.52","17.08","0.9672131147540983606557377049","18.33"
"2022-04-19T00:00:00.000","17.78","17.03","1.044039929536112742219612449","19.63"
"2022-04-20T00:00:00.000","17.13","16.85","1.016617210682492581602373887","19.43"
"2022-04-21T00:00:00.000","17.41","17.31","1.005777007510109763142692085","21.1"
"2022-04-22T00:00:00.000","18.78","17.72","1.059819413092550790067720090","21.6"
"2022-04-23T00:00:00.000","16.97","18.16","0.9344713656387665198237885463","19.06"
"2022-04-24T00:00:00.000","17.9","18.35","0.9754768392370572207084468665","20.61"
"2022-04-25T00:00:00.000","19.07","18.56","1.027478448275862068965517241","21.24"
"2022-04-26T00:00:00.000","20.66","18.17","1.137039075399009356081452944","24.42"
"2022-04-27T00:00:00.000","21.42","18.09","1.184079601990049751243781095","25.99"
"2022-04-28T00:00:00.000","23.2","18.39","1.261555193039695486677542142","28.45"
"2022-04-29T00:00:00.000","22.11","18.51","1.194489465153970826580226904","25.6"
"2022-04-30T00:00:00.000","22.78","19.12","1.191422594142259414225941423","24.8"
"2022-05-01T00:00:00.000","23.51","19.32","1.216873706004140786749482402","24.65"
"2022-05-02T00:00:00.000","20.03","19.5","1.027179487179487179487179487","19.37"
"2022-05-03T00:00:00.000","18.5","19.72","0.9381338742393509127789046653","18.41"
"2022-05-04T00:00:00.000","18.36","20.86","0.8801534036433365292425695110","17.17"
"2022-05-05T00:00:00.000","18.25","20.55","0.8880778588807785888077858881","17.27"
"2022-05-06T00:00:00.000","20.27","20.24","1.001482213438735177865612648","22.43"
"2022-05-07T00:00:00.000","22.04","19.33","1.140196585618210036213140197","23.49"
"2022-05-08T00:00:00.000","20.88","19.13","1.091479351803450078410872974","22.8"
"2022-05-09T00:00:00.000","23.41","19.33","1.211070874288670460424211071","25.84"
"2022-05-10T00:00:00.000","23.4","19.37","1.208053691275167785234899329","23.82"
"2022-05-11T00:00:00.000","25.98","18.88","1.376059322033898305084745763","27.15"
"2022-05-12T00:00:00.000","24.07","18.8","1.280319148936170212765957447","25.21"
"2022-05-13T00:00:00.000","26.76","19.43","1.377251672671127123005661348","28.35"
"2022-05-14T00:00:00.000","26.16","20.14","1.298907646474677259185700099","28.63"
"2022-05-15T00:00:00.000","26.21","20.71","1.265572187349106711733462096","29.23"
"2022-05-16T00:00:00.000","28.07","20.8","1.349519230769230769230769231","30.86"
"2022-05-17T00:00:00.000","26.12","20.58","1.269193391642371234207968902","28.7"
"2022-05-18T00:00:00.000","28.31","20.77","1.363023591718825228695233510","33.68"
"2022-05-19T00:00:00.000","24.5","19.99","1.225612806403201600800400200","29.19"
"2022-05-20T00:00:00.000","19.71","20.15","0.9781637717121588089330024814","19.6"
"2022-05-21T00:00:00.000","18.28","21.6","0.8462962962962962962962962963","15.87"
"2022-05-22T00:00:00.000","19.49","21.56","0.9039888682745825602968460111","17.66"
"2022-05-23T00:00:00.000","20.56","20.89","0.9842029679272379128769746290","21.51"
"2022-05-24T00:00:00.000","19.96","20.34","0.9813176007866273352999016716","21.86"
"2022-05-25T00:00:00.000","23.77","21.24","1.119114877589453860640301318","28.28"
"2022-05-26T00:00:00.000","25.75","21.65","1.189376443418013856812933025","31.52"
"2022-05-27T00:00:00.000","29.64","21.64","1.369685767097966728280961183","36.95"
"2022-05-28T00:00:00.000","27.38","23.18","1.181190681622088006902502157","32.7"
"2022-05-29T00:00:00.000","23.25","23.01","1.010430247718383311603650587","28.68"
"2022-05-30T00:00:00.000","24.68","22.85","1.080087527352297592997811816","26.45"
"2022-05-31T00:00:00.000","22.03","23.38","0.9422583404619332763045337896","23.94"
"2022-06-01T00:00:00.000","22.05","25.36","0.8694794952681388012618296530","20.52"
"2022-06-02T00:00:00.000","21.92","26.38","0.8309325246398786959818043973","20.32"
"2022-06-03T00:00:00.000","26.27","26.89","0.9769431015247303830420230569","26.02"
"2022-06-04T00:00:00.000","26.94","28.74","0.9373695198329853862212943633","27.81"
"2022-06-05T00:00:00.000","26.14","28.79","0.9079541507467870788468218131","29.9"
"2022-06-06T00:00:00.000","27.13","28.99","0.9358399448085546740255260435","29.64"
"2022-06-07T00:00:00.000","23.5","28.83","0.8151231356226153312521678807","23.97"
"2022-06-08T00:00:00.000","27.61","30.08","0.9178856382978723404255319149","30.99"
"2022-06-09T00:00:00.000","28.02","30.57","0.9165848871442590775269872424","31.98"
"2022-06-10T00:00:00.000","31.21","31.36","0.9952168367346938775510204082","36.59"
"2022-06-11T00:00:00.000","30.22","32.16","0.9396766169154228855721393035","36.08"
"2022-06-12T00:00:00.000","31.06","32.39","0.9589379438098178450138931769","36.24"
"2022-06-13T00:00:00.000","34.59","32.71","1.057474778355243044940385203","41.32"
"2022-06-14T00:00:00.000","30.95","33.32","0.9288715486194477791116446579","36.11"
"2022-06-15T00:00:00.000","33.54","34.33","0.9769880570929216428779493155","38.99"
"2022-06-16T00:00:00.000","32.83","33.5","0.98","37.5"
"2022-06-17T00:00:00.000","34.9","33.07","1.055337163592379800423344421","37.25"
"2022-06-18T00:00:00.000","32.42","33.55","0.9663189269746646795827123696","35.31"
